id,name,price,quantity,discount
PRD-000429,Zenith Stealth Gaming Mouse,1259.56,38,11.30%
PRD-000430,Zenith Vivid Wireless Headphones,622.1,431,7.60%
PRD-000431,Pulse Extreme Power Bank,19.65,258,5.50%
PRD-000432,Zenith Precision Security Camera,1369.64,337,5.90%
PRD-000433,Apex Active Drone,620.53,8,6.40%
PRD-000434,Lumina Active Microphone Kit,31.6,416,8.40%
PRD-000435,Matrix Seamless Noise Canceling Earbuds,165.87,49,6.30%
PRD-000436,Prism Advanced Security Camera,792.52,417,4.30%
PRD-000437,Blaze Max Coffee Maker,1439.18,235,6.80%
PRD-000438,Omni Wireless USB-C Hub,982.67,439,7.80%
PRD-000439,Vortex Max Robot Vacuum,572.61,282,5.70%
PRD-000440,Apex Extreme Laptop Stand,129.52,432,5.20%
PRD-000441,Cipher Turbo External SSD,1342.81,470,0.50%
PRD-000442,Orbit Ultimate VR Headset,716.39,23,11.10%
PRD-000443,Lumina Ultimate Ring Light,847.87,16,2.20%
PRD-000444,Summit Pro Ergonomic Chair,883.02,385,9.80%
PRD-000445,Blaze Max Graphics Tablet,248.69,123,6.80%
PRD-000446,Astra Modular Ring Light,501.59,386,8.90%
PRD-000447,Titan Stealth Air Purifier,86.21,223,2.80%
PRD-000448,Pulse Smart Smart Lock,1154.88,488,7.10%
PRD-000449,Summit Pro Wi-Fi Router,1176.61,230,5.90%
PRD-000450,Vanguard Active Blender,651.17,348,7.00%
PRD-000451,Astra Max Security Camera,447.29,126,8.60%
PRD-000452,Titan Portable Power Bank,573.71,401,7.60%
PRD-000453,Astra Smart Coffee Maker,165.18,2,11.30%
PRD-000454,Fusion HD Wi-Fi Router,158.72,44,2.20%
PRD-000455,Fusion Active Drone,771.58,52,0.30%
PRD-000456,Vanguard Active USB-C Hub,897.8,401,3.90%
PRD-000457,Astra Pro Microphone Kit,624.22,398,1.00%
PRD-000458,Prism Turbo Thermal Mug,259.35,194,2.00%
PRD-000459,Lumina Wireless Wi-Fi Router,742.72,32,2.00%
PRD-000460,Lumina Ergonomic Graphics Tablet,729.43,39,4.30%
PRD-000461,Prism Core E-Reader,893.14,100,5.50%
PRD-000462,Nexus Wireless Wireless Headphones,1423.53,170,10.10%
PRD-000463,Astra Seamless Electric Toothbrush,663.68,220,9.80%
PRD-000464,Nexus Wireless Smart Plug,907.19,355,2.40%
PRD-000465,Summit Prime Robot Vacuum,1453.27,149,8.80%
PRD-000466,Optima Turbo Action Camera,492.86,143,9.80%
PRD-000467,Blaze HD Bluetooth Speaker,1398.5,102,7.10%
PRD-000468,Starlight Modular Drone,46.2,372,5.50%
PRD-000469,Orbit Eco Microphone Kit,1247.93,35,9.80%
PRD-000470,Horizon Modular E-Reader,213.92,155,2.90%
PRD-000471,Echo Extreme Water Bottle,1184.87,37,5.40%
PRD-000472,Vector Turbo Robot Vacuum,804.33,472,11.00%
PRD-000473,Horizon Active Gaming Mouse,1187.33,184,8.40%
PRD-000474,Titan Lite Action Camera,988.45,181,2.00%
PRD-000475,Vortex Turbo Robot Vacuum,1450.41,169,11.60%
PRD-000476,Matrix Lite Wireless Headphones,153.31,113,6.10%
PRD-000477,Omni Eco Coffee Maker,590.34,395,8.20%
PRD-000478,Echo HD Smartwatch,727.25,151,5.00%
PRD-000479,Titan Lite Power Bank,526.39,175,5.50%
PRD-000480,Orbit Stealth Dash Cam,526.35,49,5.30%
PRD-000481,Fusion Smart 4K Monitor,454.58,414,8.50%
PRD-000482,Nova Speed Electric Toothbrush,974.06,346,9.60%
PRD-000483,Prism Stealth Noise Canceling Earbuds,830.54,169,6.70%
PRD-000484,Synergy Compact Robot Vacuum,946.85,95,7.70%
PRD-000485,Matrix Gaming Smartwatch,1107.65,452,2.40%
PRD-000486,Matrix Gaming Wireless Headphones,1058.87,105,3.30%
PRD-000487,Pulse Turbo External SSD,1200.45,274,2.20%
PRD-000488,Summit Advanced Running Shoes,176.24,343,10.40%
PRD-000489,Summit Precision Blender,919.28,300,1.40%
PRD-000490,Vanguard Speed Running Shoes,928.33,416,8.10%
PRD-000491,Aero Precision Soundbar,132.61,68,3.80%
PRD-000492,Prism Wireless Bluetooth Speaker,279.46,355,1.70%
PRD-000493,Astra Ergonomic Smart Lock,211.96,196,5.10%
PRD-000494,Optima Flex Ring Light,1041.98,330,11.20%
PRD-000495,Starlight Active Laptop Stand,737.52,71,2.20%
PRD-000496,Fusion Precision Mechanical Keyboard,1299.08,487,0.10%
PRD-000497,Nexus Advanced Blender,1445.95,258,7.80%
PRD-000498,Horizon Modular E-Reader,626.94,430,5.30%
PRD-000499,Hyper Max VR Headset,52.1,389,2.60%
PRD-000500,Vortex Portable Desk Lamp,809.18,86,9.40%
PRD-000501,Optima Active Smart Scale,175.13,58,3.20%
PRD-000502,Krypton Active Gaming Mouse,1141.44,225,6.60%
PRD-000503,Matrix Lite Action Camera,450.77,16,5.40%
PRD-000504,Vanguard Speed USB-C Hub,661.96,60,9.30%
PRD-000505,Prism Advanced Soundbar,1035.56,440,8.50%
PRD-000506,Matrix Prime Security Camera,214.01,105,9.80%
PRD-000507,Zenith Turbo Air Purifier,801.22,305,6.50%
PRD-000508,Summit Extreme Microphone Kit,438.25,136,11.40%
PRD-000509,Aura Elite Standing Desk,1378.63,141,10.40%
PRD-000510,Nexus Extreme HD Webcam,379.01,364,3.90%
PRD-000511,Prism Vivid Robot Vacuum,737.24,295,7.60%
PRD-000512,Horizon Gaming Backpack,118.81,406,10.60%
PRD-000513,Titan Gaming Smart Scale,1126.19,355,11.20%
PRD-000514,Krypton Eco E-Reader,494.96,1,10.40%
PRD-000515,Titan Core Running Shoes,954.44,357,4.30%
PRD-000516,Pulse Seamless Ring Light,600.18,495,5.20%
PRD-000517,Orbit Studio Wi-Fi Router,488.35,145,4.10%
PRD-000518,Nexus Turbo E-Reader,1183.72,457,8.20%
PRD-000519,Zenith Ultra External SSD,941.5,428,5.50%
PRD-000520,Quantum Speed Laptop Stand,665.27,0,11.90%
PRD-000521,Matrix Advanced HD Webcam,1323.92,154,1.90%
PRD-000522,Lumina Max Coffee Maker,380.07,190,8.00%
PRD-000523,Hyper Ultra Robot Vacuum,940.64,371,8.40%
PRD-000524,Omni Ergonomic USB-C Hub,1057.31,0,2.60%
PRD-000525,Pulse Elite Soundbar,343.92,348,5.30%
PRD-000526,Apex Extreme Electric Toothbrush,1226.75,440,5.10%
PRD-000527,Nexus Studio 4K Monitor,348.04,45,8.80%
PRD-000528,Aura Lite Smart Plug,555.13,153,1.60%
PRD-000529,Nexus Flex Power Bank,108.2,288,0.10%
PRD-000530,Hyper Eco Air Purifier,1085.3,321,9.00%
PRD-000531,Horizon Precision Backpack,1290.77,44,10.80%
PRD-000532,Nexus Vivid Bluetooth Speaker,886.81,196,4.20%
PRD-000533,Matrix Smart HD Webcam,376.18,330,1.00%
PRD-000534,Sol Vivid Smartwatch,1272.74,337,10.50%
PRD-000535,Orbit Stealth Smart Lock,767.22,382,4.70%
PRD-000536,Zenith Seamless Action Camera,745.35,57,2.90%
PRD-000537,Pulse Stealth Wireless Headphones,1480.39,478,3.80%
PRD-000538,Astra Speed VR Headset,634.76,279,8.20%
PRD-000539,Vector Vivid 4K Monitor,30.92,34,0.20%
PRD-000540,Orbit Ultra Mechanical Keyboard,1423.32,203,6.10%
PRD-000541,Horizon Ergonomic Robot Vacuum,129.14,274,6.50%
PRD-000542,Echo Portable USB-C Hub,468.99,261,11.10%
PRD-000543,Echo Active Smart Plug,589.74,324,9.20%
PRD-000544,Pulse Wireless Water Bottle,1096.55,433,2.90%
PRD-000545,Prism Max Water Bottle,179.27,313,7.30%
PRD-000546,Aero Modular Noise Canceling Earbuds,184.44,362,1.60%
PRD-000547,Apex Prime E-Reader,1429.8,267,6.20%
PRD-000548,Velocity Prime Coffee Maker,195.62,399,10.50%
PRD-000549,Quantum Vivid Smartwatch,506.5,219,3.30%
PRD-000550,Pulse Portable VR Headset,943.52,254,5.50%
PRD-000551,Krypton Ultra E-Reader,1289.87,85,4.40%
PRD-000552,Velocity Vivid External SSD,1342.03,345,8.70%
PRD-000553,Omni Core Smart Scale,9.83,439,10.40%
PRD-000554,Prism Ultra Dash Cam,549.77,471,1.80%
PRD-000555,Vortex Active Standing Desk,341.42,127,5.00%
PRD-000556,Summit Portable 4K Monitor,859.86,61,6.00%
PRD-000557,Zenith Prime Desk Lamp,1207.67,23,11.40%
PRD-000558,Pulse Ultimate Running Shoes,1299.84,396,10.10%
PRD-000559,Summit Max Drone,688.37,188,2.40%
PRD-000560,Aero Core Security Camera,368.41,188,7.10%
PRD-000561,Optima Vivid Fitness Tracker,1100.29,279,9.10%
PRD-000562,Prism Elite Wireless Headphones,1398.99,12,2.80%
PRD-000563,Vanguard Flex Wireless Headphones,1426.77,0,9.10%
PRD-000564,Astra Speed Graphics Tablet,161.29,271,11.80%
PRD-000565,Horizon Studio Mechanical Keyboard,1458.99,72,8.50%
PRD-000566,Titan Ultra Desk Lamp,1346.54,266,5.00%
PRD-000567,Krypton Eco USB-C Hub,873.66,258,1.60%
PRD-000568,Blaze Max Soundbar,854.31,222,7.90%
PRD-000569,Nexus Compact Microphone Kit,395.91,161,11.10%
PRD-000570,Blaze Extreme Smart Plug,481.17,139,2.80%
PRD-000571,Core Elite Soundbar,168.8,54,2.00%
PRD-000572,Synergy Smart Standing Desk,186.37,183,11.60%
PRD-000573,Orbit Eco Graphics Tablet,698.23,436,1.40%
PRD-000574,Hyper Seamless Graphics Tablet,1240.61,356,7.20%
PRD-000575,Orbit Intelligent Smart Plug,227.59,364,3.00%
PRD-000576,Vanguard Gaming Smart Scale,79.12,153,3.10%
PRD-000577,Starlight Pro Robot Vacuum,1282.76,284,9.00%
PRD-000578,Prism Lite Running Shoes,158.24,406,1.70%
PRD-000579,Apex Ultra Desk Lamp,201.28,421,4.80%
PRD-000580,Titan Turbo Soundbar,392.67,416,0.90%
PRD-000581,Pulse Advanced Backpack,1215.08,47,10.90%
PRD-000582,Cipher Lite Gaming Mouse,1413.76,25,2.00%
PRD-000583,Matrix Intelligent Robot Vacuum,747.2,195,8.20%
PRD-000584,Starlight HD Ergonomic Chair,1363,140,3.40%
PRD-000585,Echo Ultra Security Camera,931.04,125,7.80%
PRD-000586,Optima Ergonomic Drone,721.66,44,3.40%
PRD-000587,Nexus Ergonomic Fitness Tracker,966.11,408,6.30%
PRD-000588,Nova Gaming Air Purifier,722.64,400,5.80%
PRD-000589,Summit Gaming Wi-Fi Router,274.63,163,7.20%
PRD-000590,Nova Ultimate Wi-Fi Router,93.53,241,6.40%
PRD-000591,Omni Prime External SSD,376.29,123,3.20%
PRD-000592,Zenith Vivid Desk Lamp,866.07,408,4.70%
PRD-000593,Starlight Prime Action Camera,891.21,412,8.90%
PRD-000594,Vanguard Turbo Smartwatch,1056.95,180,11.40%
PRD-000595,Echo Turbo Fitness Tracker,1256.02,414,10.60%
PRD-000596,Optima Active Graphics Tablet,268.27,19,1.10%
PRD-000597,Omni Precision Desk Lamp,35.76,244,0.00%
PRD-000598,Core Seamless HD Webcam,515.08,90,11.00%
PRD-000599,Summit Ultra Smartwatch,226.67,360,11.00%
PRD-000600,Quantum Speed Thermal Mug,1291.83,491,0.90%
PRD-000601,Blaze Turbo External SSD,508.81,165,1.60%
PRD-000602,Hyper Core Water Bottle,1189,491,5.80%
PRD-000603,Summit Prime Drone,1042.17,475,7.40%
PRD-000604,Vanguard Compact Soundbar,1222.78,193,3.70%
PRD-000605,Sol Elite Noise Canceling Earbuds,1094.86,485,8.40%
PRD-000606,Blaze Speed VR Headset,54.37,308,3.80%
PRD-000607,Omni Flex VR Headset,161.53,254,1.70%
PRD-000608,Pulse Compact Air Purifier,1473.67,85,7.60%
PRD-000609,Titan Intelligent Electric Toothbrush,673.26,135,2.50%
PRD-000610,Pulse HD Portable Charger,1181.8,368,0.00%
PRD-000611,Astra Eco Standing Desk,1453.83,452,5.00%
PRD-000612,Astra HD Ring Light,566.76,424,5.80%
PRD-000613,Omni Prime Backpack,116.11,433,0.40%
PRD-000614,Nova Smart Portable Charger,1427.77,37,4.10%
PRD-000615,Astra Prime 4K Monitor,823.28,459,11.70%
PRD-000616,Cipher Precision Security Camera,1340.47,360,0.40%
PRD-000617,Hyper Precision Water Bottle,240.7,51,4.00%
PRD-000618,Core Ergonomic Drone,1084.71,373,6.50%
PRD-000619,Sol Wireless Action Camera,149.29,201,6.90%
PRD-000620,Optima Elite Mechanical Keyboard,545.07,218,1.10%
PRD-000621,Vector Advanced External SSD,44.44,87,7.70%
PRD-000622,Titan Studio Bluetooth Speaker,466.67,203,5.70%
PRD-000623,Velocity Max Ring Light,584.96,189,10.60%
PRD-000624,Krypton Prime Backpack,72.65,225,5.60%
PRD-000625,Omni Intelligent Wi-Fi Router,848.97,77,9.00%
PRD-000626,Aura Max Air Purifier,1213.41,211,11.60%
PRD-000627,Omni Active Mechanical Keyboard,1262.14,419,6.30%
PRD-000628,Vector Turbo Action Camera,717.53,40,4.70%
PRD-000629,Vortex Stealth VR Headset,1351.27,409,6.90%
PRD-000630,Echo Lite Backpack,264.27,85,11.70%
PRD-000631,Core Elite Gaming Mouse,638.51,349,5.20%
PRD-000632,Echo Intelligent Smart Lock,391.27,466,8.70%
PRD-000633,Pulse Max Blender,837.2,282,3.90%
PRD-000634,Lumina Stealth Running Shoes,1376.23,6,9.40%
PRD-000635,Horizon Lite Standing Desk,229.56,290,7.10%
PRD-000636,Aura Lite VR Headset,1170.63,402,3.40%
PRD-000637,Vanguard Ultimate Standing Desk,400.61,335,5.80%
PRD-000638,Vector Ultra Noise Canceling Earbuds,417.46,73,7.40%
PRD-000639,Blaze Ultra Robot Vacuum,1335.01,169,8.30%
PRD-000640,Zenith Core Dash Cam,1381.72,459,4.50%
PRD-000641,Cipher Intelligent Graphics Tablet,470.55,431,5.90%
PRD-000642,Aura Speed Desk Lamp,206.76,498,8.90%
PRD-000643,Summit Portable Standing Desk,909.83,45,2.30%
PRD-000644,Orbit Intelligent Standing Desk,1112.96,388,6.20%
PRD-000645,Krypton Intelligent Mechanical Keyboard,775.8,81,0.80%
PRD-000646,Blaze Elite Thermal Mug,1319.71,14,2.10%
PRD-000647,Core Intelligent Mechanical Keyboard,378.73,233,0.60%
PRD-000648,Krypton Extreme Fitness Tracker,415.31,421,5.60%
PRD-000649,Blaze Flex Bluetooth Speaker,1023.66,123,4.50%
PRD-000650,Fusion Prime Dash Cam,882.79,179,4.10%
PRD-000651,Velocity Core USB-C Hub,431.88,197,0.60%
PRD-000652,Orbit Speed Desk Lamp,973.18,346,2.50%
PRD-000653,Horizon Stealth Smartwatch,1297.75,495,9.20%
PRD-000654,Apex Studio HD Webcam,973.16,307,9.60%
PRD-000655,Omni Portable Smart Lock,1208.79,156,8.60%
PRD-000656,Lumina Ergonomic Blender,1278.26,235,3.00%
PRD-000657,Synergy Wireless Thermal Mug,1237.51,203,7.00%
PRD-000658,Apex Stealth Coffee Maker,844.81,304,7.30%
PRD-000659,Aero Modular External SSD,725.71,172,11.90%
PRD-000660,Summit Speed Wi-Fi Router,396.14,364,11.40%
PRD-000661,Aero Advanced Power Bank,778.83,123,10.80%
PRD-000662,Blaze Modular Smart Plug,1023.04,369,0.30%
PRD-000663,Optima Wireless Portable Charger,1360.92,207,4.70%
PRD-000664,Vortex Turbo VR Headset,1225.12,175,8.70%
PRD-000665,Omni Modular Ring Light,959.63,243,10.90%
PRD-000666,Vanguard Stealth Graphics Tablet,1269.05,430,7.90%
PRD-000667,Starlight Wireless External SSD,709.34,379,3.10%
PRD-000668,Starlight Modular Electric Toothbrush,983.72,113,4.30%
PRD-000669,Aero Ergonomic Electric Toothbrush,561.28,299,3.50%
PRD-000670,Quantum Studio Mechanical Keyboard,1300.38,298,7.00%
PRD-000671,Pulse Studio Fitness Tracker,753.7,444,8.20%
PRD-000672,Aero Ergonomic Mechanical Keyboard,1307.04,77,1.60%
PRD-000673,Core Smart Standing Desk,1480.85,457,10.90%
PRD-000674,Synergy Elite Smart Plug,1294.41,92,9.30%
PRD-000675,Optima Smart Noise Canceling Earbuds,474.23,29,0.10%
PRD-000676,Lumina Advanced Laptop Stand,866.95,81,5.90%
PRD-000677,Titan Elite Security Camera,653.95,219,4.80%
PRD-000678,Vector Gaming Wireless Headphones,62.35,102,8.80%
PRD-000679,Apex Ultimate Smart Plug,1136.72,271,2.30%
PRD-000680,Apex Flex Action Camera,344.03,449,4.10%
PRD-000681,Nexus Lite Blender,757.97,156,2.00%
PRD-000682,Vortex Wireless Microphone Kit,687.14,266,7.20%
PRD-000683,Cipher Ergonomic HD Webcam,518.03,461,5.90%
PRD-000684,Core Prime Robot Vacuum,34.56,114,8.70%
PRD-000685,Nexus Advanced Smartwatch,886.99,86,1.50%
PRD-000686,Vortex Gaming Portable Charger,1158.24,319,0.60%
PRD-000687,Zenith Modular External SSD,982.42,10,0.60%
PRD-000688,Quantum Ergonomic Backpack,574.09,280,3.00%
PRD-000689,Echo Advanced Wireless Headphones,455.86,338,1.20%
PRD-000690,Lumina Precision Smart Lock,1052.88,214,10.00%
PRD-000691,Aura Stealth Security Camera,181.89,58,9.40%
PRD-000692,Optima Advanced Smart Lock,304.42,134,10.00%
PRD-000693,Core HD Standing Desk,447.24,20,6.60%
PRD-000694,Orbit Extreme Dash Cam,499.91,1,0.20%
PRD-000695,Titan Lite VR Headset,1005.51,76,11.40%
PRD-000696,Pulse Core External SSD,1357.73,329,2.80%
PRD-000697,Sol Portable Running Shoes,80.81,416,2.10%
PRD-000698,Vortex Speed Microphone Kit,544.15,346,3.80%
PRD-000699,Quantum Lite Gaming Mouse,20.44,70,8.00%
PRD-000700,Hyper Smart Air Purifier,1342.41,489,7.50%
PRD-000701,Titan HD Electric Toothbrush,279.2,205,4.80%
PRD-000702,Synergy Portable Blender,1036.7,244,9.60%
PRD-000703,Hyper Lite HD Webcam,1046.07,30,11.80%
PRD-000704,Hyper Lite Standing Desk,1367.36,247,9.60%
PRD-000705,Fusion Prime Security Camera,573.34,183,7.30%
PRD-000706,Nexus Studio E-Reader,174.72,210,5.30%
PRD-000707,Pulse Portable Smart Plug,24.46,444,8.10%
PRD-000708,Omni Modular Electric Toothbrush,781.52,352,8.40%
PRD-000709,Aura Ergonomic Action Camera,725.99,339,8.10%
PRD-000710,Astra Elite Drone,1338.73,313,0.70%
PRD-000711,Hyper Stealth Dash Cam,1278.69,445,2.00%
PRD-000712,Optima Smart Action Camera,500.35,142,0.60%
PRD-000713,Omni Active Blender,608.49,120,0.90%
PRD-000714,Fusion Seamless VR Headset,675.45,438,6.00%
PRD-000715,Summit Lite E-Reader,1119.38,9,1.20%
PRD-000716,Horizon Ultra Drone,826.34,422,1.10%
PRD-000717,Aero Ultimate Smart Scale,846.11,335,8.10%
PRD-000718,Cipher HD Mechanical Keyboard,1225.97,432,5.50%
PRD-000719,Vector Extreme Coffee Maker,1075.56,58,1.20%
PRD-000720,Omni Pro Electric Toothbrush,536.57,324,11.60%
PRD-000721,Sol Active Thermal Mug,564.58,54,0.50%
PRD-000722,Hyper Studio HD Webcam,1233.82,380,8.70%
PRD-000723,Aura Portable Security Camera,298.7,61,11.20%
PRD-000724,Blaze Advanced Running Shoes,1237.87,97,8.60%
PRD-000725,Aura Vivid Standing Desk,75.46,324,10.00%
PRD-000726,Quantum Vivid Backpack,689.33,301,11.50%
PRD-000727,Nexus Studio Wireless Headphones,798.35,24,6.60%
PRD-000728,Matrix Intelligent Soundbar,727.49,260,9.40%
PRD-000729,Starlight Extreme Soundbar,265.42,417,1.50%
PRD-000730,Astra Modular Smart Lock,911.59,164,6.00%
PRD-000731,Astra Ergonomic Smart Lock,1374.36,390,3.00%
PRD-000732,Blaze Smart Microphone Kit,682.54,68,1.70%
PRD-000733,Aero Intelligent Drone,1291.89,364,8.80%
PRD-000734,Orbit Advanced Ergonomic Chair,938.5,148,8.20%
PRD-000735,Nexus Extreme Noise Canceling Earbuds,758.81,355,7.60%
PRD-000736,Quantum Vivid Air Purifier,846.04,298,6.80%
PRD-000737,Horizon Modular Ring Light,433.17,433,5.10%
PRD-000738,Apex Stealth External SSD,43.75,74,0.60%
PRD-000739,Zenith Advanced Wi-Fi Router,1126.77,82,11.80%
PRD-000740,Velocity Elite Mechanical Keyboard,1037.74,151,2.40%
PRD-000741,Vortex HD Backpack,159.1,444,8.10%
PRD-000742,Omni Core Drone,586.99,261,9.40%
PRD-000743,Sol Extreme Mechanical Keyboard,1390.16,198,5.00%
PRD-000744,Summit Active Mechanical Keyboard,25.36,128,2.40%
PRD-000745,Fusion Intelligent Desk Lamp,1367.75,360,8.50%
PRD-000746,Krypton Vivid Soundbar,822.63,308,2.40%
PRD-000747,Core Wireless Backpack,271.06,349,0.90%
PRD-000748,Starlight Core Smart Scale,184.3,20,5.10%
PRD-000749,Velocity Elite Laptop Stand,878.47,130,0.10%
PRD-000750,Synergy Extreme Power Bank,65.66,475,3.90%
PRD-000751,Zenith Vivid Security Camera,1265.64,154,5.90%
PRD-000752,Vanguard Max Smart Plug,790.93,489,2.20%
PRD-000753,Pulse Seamless Smart Scale,244.09,278,6.40%
PRD-000754,Titan HD Desk Lamp,1325.78,339,4.00%
PRD-000755,Krypton Wireless Ergonomic Chair,1425.75,316,6.40%
PRD-000756,Apex Lite Air Purifier,671.82,463,7.70%
PRD-000757,Prism Ultra Smart Plug,575.76,407,11.30%
PRD-000758,Astra Portable Ring Light,1087.61,12,10.90%
PRD-000759,Krypton Stealth Smart Scale,671.65,22,3.60%
PRD-000760,Core Smart Smart Scale,129.01,49,2.00%
PRD-000761,Apex Flex 4K Monitor,320.9,322,9.30%
PRD-000762,Matrix Intelligent External SSD,313.13,424,8.40%
PRD-000763,Matrix Flex 4K Monitor,1121.84,78,0.30%
PRD-000764,Cipher Ultra USB-C Hub,115.42,91,9.50%
PRD-000765,Pulse Turbo Desk Lamp,1367,208,4.70%
PRD-000766,Blaze Ergonomic Smart Plug,31.23,344,1.40%
PRD-000767,Apex Flex Security Camera,100.47,381,7.00%
PRD-000768,Pulse HD Smart Scale,164.56,402,8.20%
PRD-000769,Titan Wireless Backpack,575.82,420,7.90%
PRD-000770,Vector Prime Ring Light,334.47,382,4.70%
PRD-000771,Sol Flex Power Bank,451.29,454,11.00%
PRD-000772,Krypton Pro Drone,1312.89,72,1.50%
PRD-000773,Apex Turbo Smart Lock,594.75,280,11.40%
PRD-000774,Aero Advanced Air Purifier,322.32,463,7.80%
PRD-000775,Echo Prime Noise Canceling Earbuds,335.85,427,3.00%
PRD-000776,Quantum Prime VR Headset,1279.25,435,9.00%
PRD-000777,Synergy Flex Drone,115.27,343,0.80%
PRD-000778,Aura Advanced Soundbar,733.85,169,4.30%
PRD-000779,Prism Lite Microphone Kit,931.55,460,2.30%
PRD-000780,Optima Eco Electric Toothbrush,926.81,156,8.30%
PRD-000781,Echo Turbo VR Headset,550.54,161,11.50%
PRD-000782,Hyper Pro Smart Plug,373.78,113,8.50%
PRD-000783,Matrix Portable Coffee Maker,206.64,375,4.00%
PRD-000784,Vector Eco Backpack,541.95,156,5.80%
PRD-000785,Aura Prime Smart Lock,128.46,143,10.30%
PRD-000786,Nexus Ultimate Ring Light,299.46,375,10.60%
PRD-000787,Pulse Core 4K Monitor,1338.8,434,6.10%
PRD-000788,Nova Intelligent Soundbar,870.87,393,7.10%
PRD-000789,Vortex Active Portable Charger,817.93,276,5.70%
PRD-000790,Echo HD Robot Vacuum,339.61,395,7.10%
PRD-000791,Sol Elite Running Shoes,754.67,46,4.80%
PRD-000792,Apex Modular Action Camera,1272.87,412,11.80%
PRD-000793,Hyper Vivid Smart Scale,215.7,81,2.10%
PRD-000794,Echo Core Dash Cam,1409.12,20,2.60%
PRD-000795,Optima Compact 4K Monitor,400.94,119,0.50%
PRD-000796,Orbit Stealth Coffee Maker,585.8,469,5.50%
PRD-000797,Vortex Ultra Smart Plug,160.21,495,6.30%
PRD-000798,Lumina Intelligent Portable Charger,870.47,291,2.10%
PRD-000799,Astra HD Soundbar,982.07,427,0.90%
PRD-000800,Velocity Gaming Desk Lamp,777.45,180,9.80%
PRD-000801,Vanguard Studio Dash Cam,1331.42,3,6.00%
PRD-000802,Nexus Eco Laptop Stand,349.6,263,7.70%
PRD-000803,Orbit Elite Noise Canceling Earbuds,241.08,308,8.60%
PRD-000804,Quantum Modular Desk Lamp,625.42,169,8.60%
PRD-000805,Vector Modular Dash Cam,721.65,302,1.90%
PRD-000806,Horizon Pro Action Camera,70.45,293,7.10%
PRD-000807,Nexus Flex Smart Scale,64.54,293,1.80%
PRD-000808,Hyper Portable Noise Canceling Earbuds,777.85,207,7.20%
PRD-000809,Nova Ultimate Microphone Kit,1421.19,110,5.40%
PRD-000810,Vector Speed Dash Cam,260.82,425,4.90%
PRD-000811,Echo Seamless Soundbar,1231.75,93,7.50%
PRD-000812,Velocity Prime Electric Toothbrush,1383.98,305,7.10%
PRD-000813,Omni Gaming Blender,203.52,8,2.40%
PRD-000814,Horizon Intelligent Power Bank,910.62,90,5.70%
PRD-000815,Vortex Ultimate Ring Light,757.96,60,1.10%
PRD-000816,Nexus Ultimate Smart Lock,811.68,0,10.80%
PRD-000817,Matrix Stealth Standing Desk,559.33,22,8.40%
PRD-000818,Matrix Compact Dash Cam,1185.59,195,4.20%
PRD-000819,Aura Ergonomic HD Webcam,386.24,392,2.80%
PRD-000820,Titan Wireless Smart Lock,1315.88,209,3.10%
PRD-000821,Apex Extreme Wireless Headphones,869.5,60,6.20%
PRD-000822,Astra Flex Ergonomic Chair,1033.51,161,4.90%
PRD-000823,Aura Elite Water Bottle,979.44,129,3.10%
PRD-000824,Matrix Turbo Coffee Maker,920.14,348,4.80%
PRD-000825,Orbit Ergonomic Drone,1176.97,247,2.10%
PRD-000826,Vector Portable Graphics Tablet,869,396,8.50%
PRD-000827,Nexus Speed Bluetooth Speaker,1123.22,228,9.40%
PRD-000828,Hyper Lite Ergonomic Chair,765.46,402,4.10%
PRD-000829,Zenith Prime Blender,1447.06,2,9.70%
PRD-000830,Echo Studio Smart Lock,656.44,32,3.20%
